CO2Mean,GMean,H2OMean,O2Mean,Points_0,Points_1,Points_2,TMean,UMean_0,UMean_1,UMean_2,rhoMean
0.144206,380213,0.11806,5.22297e-08,0.475,0.67424,0.1,1146.61,-0.0121017,-0.275396,0.152948,0.284037
0.144208,380757,0.118062,4.92986e-08,0.475,0.67522,0.1,1146.95,-0.0110831,-0.275447,0.151924,0.283955
0.144209,381301,0.118063,4.63677e-08,0.475,0.6762,0.1,1147.29,-0.0100647,-0.275498,0.150901,0.283873
0.144211,381844,0.118065,4.34366e-08,0.475,0.67718,0.1,1147.62,-0.00904615,-0.27555,0.149877,0.283791
0.144213,382388,0.118066,4.05054e-08,0.475,0.67816,0.1,1147.96,-0.00802762,-0.275601,0.148854,0.283709
0.144215,382932,0.118067,3.75745e-08,0.475,0.67914,0.1,1148.3,-0.00700915,-0.275652,0.14783,0.283627
0.144216,383476,0.118069,3.46434e-08,0.475,0.68012,0.1,1148.64,-0.00599062,-0.275704,0.146806,0.283545
0.144218,384020,0.11807,3.17123e-08,0.475,0.6811,0.1,1148.98,-0.00497209,-0.275755,0.145783,0.283463
0.14422,384564,0.118072,2.87813e-08,0.475,0.68208,0.1,1149.32,-0.00395362,-0.275807,0.144759,0.283382
0.144221,385107,0.118073,2.58502e-08,0.475,0.68306,0.1,1149.66,-0.00293509,-0.275858,0.143736,0.2833
0.144223,385651,0.118074,2.29191e-08,0.475,0.68404,0.1,1149.99,-0.00191656,-0.275909,0.142712,0.283218
0.144223,386117,0.118074,2.21047e-08,0.475,0.68502,0.1,1150.28,-0.00113095,-0.276168,0.141696,0.283147
0.144224,386588,0.118075,2.1916e-08,0.475,0.686,0.1,1150.57,-0.000332434,-0.276258,0.140792,0.283077
0.144224,387063,0.118075,2.17152e-08,0.475,0.68698,0.1,1150.87,0.000479418,-0.276312,0.139903,0.283005
0.144225,387538,0.118076,2.15144e-08,0.475,0.68796,0.1,1151.17,0.00129127,-0.276367,0.139015,0.282933
0.144225,388014,0.118076,2.13137e-08,0.475,0.68894,0.1,1151.46,0.00210307,-0.276422,0.138126,0.282862
0.144226,388489,0.118077,2.11129e-08,0.475,0.68992,0.1,1151.76,0.00291492,-0.276477,0.137238,0.28279
0.144226,388964,0.118077,2.09121e-08,0.475,0.6909,0.1,1152.05,0.00372678,-0.276531,0.136349,0.282718
0.144227,389439,0.118077,2.07113e-08,0.475,0.69188,0.1,1152.35,0.00453858,-0.276586,0.135461,0.282647
0.144227,389915,0.118078,2.05105e-08,0.475,0.69286,0.1,1152.65,0.00535043,-0.276641,0.134572,0.282575
0.144228,390390,0.118078,2.03097e-08,0.475,0.69384,0.1,1152.94,0.00616228,-0.276696,0.133684,0.282504
0.144229,390865,0.118079,2.0109e-08,0.475,0.69482,0.1,1153.24,0.00697409,-0.27675,0.132795,0.282432
0.144229,391341,0.118079,1.99082e-08,0.475,0.6958,0.1,1153.53,0.00778594,-0.276805,0.131907,0.28236
0.14423,391816,0.11808,1.97074e-08,0.475,0.69678,0.1,1153.83,0.00859779,-0.27686,0.131018,0.282289
0.14423,392291,0.11808,1.95066e-08,0.475,0.69776,0.1,1154.13,0.00940959,-0.276914,0.13013,0.282217
0.144231,392766,0.118081,1.93058e-08,0.475,0.69874,0.1,1154.42,0.0102214,-0.276969,0.129242,0.282146
0.144231,393242,0.118081,1.9105e-08,0.475,0.69972,0.1,1154.72,0.0110333,-0.277024,0.128353,0.282074
0.144232,393717,0.118081,1.89043e-08,0.475,0.7007,0.1,1155.01,0.0118451,-0.277079,0.127465,0.282002
0.144232,394192,0.118082,1.87035e-08,0.475,0.70168,0.1,1155.31,0.012657,-0.277133,0.126576,0.281931
0.144233,394668,0.118082,1.85027e-08,0.475,0.70266,0.1,1155.61,0.0134688,-0.277188,0.125688,0.281859
0.144233,395143,0.118083,1.83019e-08,0.475,0.70364,0.1,1155.9,0.0142806,-0.277243,0.124799,0.281788
0.144234,395618,0.118083,1.81011e-08,0.475,0.70462,0.1,1156.2,0.0150925,-0.277298,0.123911,0.281716
0.144234,396094,0.118084,1.79003e-08,0.475,0.7056,0.1,1156.49,0.0159043,-0.277352,0.123022,0.281644
0.144235,396569,0.118084,1.76996e-08,0.475,0.70658,0.1,1156.79,0.0167161,-0.277407,0.122134,0.281573
0.144236,397044,0.118085,1.74988e-08,0.475,0.70756,0.1,1157.09,0.017528,-0.277462,0.121245,0.281501
0.144236,397519,0.118085,1.7298e-08,0.475,0.70854,0.1,1157.38,0.0183398,-0.277517,0.120357,0.281429
0.144237,397995,0.118085,1.70972e-08,0.475,0.70952,0.1,1157.68,0.0191516,-0.277571,0.119469,0.281358
0.144237,398470,0.118086,1.68964e-08,0.475,0.7105,0.1,1157.97,0.0199635,-0.277626,0.11858,0.281286
0.144238,398945,0.118086,1.66956e-08,0.475,0.71148,0.1,1158.27,0.0207753,-0.277681,0.117692,0.281215
0.144238,399421,0.118087,1.64949e-08,0.475,0.71246,0.1,1158.57,0.0215871,-0.277736,0.116803,0.281143
0.144239,399896,0.118087,1.62941e-08,0.475,0.71344,0.1,1158.86,0.022399,-0.27779,0.115915,0.281071
0.144239,400371,0.118088,1.60933e-08,0.475,0.71442,0.1,1159.16,0.0232108,-0.277845,0.115026,0.281
0.14424,400846,0.118088,1.58925e-08,0.475,0.7154,0.1,1159.45,0.0240226,-0.2779,0.114138,0.280928
0.144239,401260,0.118087,1.58537e-08,0.475,0.71638,0.1,1159.71,0.0246457,-0.278148,0.113084,0.280865
0.144238,401668,0.118086,1.59019e-08,0.475,0.71736,0.1,1159.96,0.0251949,-0.278277,0.112044,0.280803
0.144237,402083,0.118086,1.59527e-08,0.475,0.71834,0.1,1160.22,0.0257479,-0.278354,0.111026,0.280739
0.144236,402498,0.118085,1.60036e-08,0.475,0.71932,0.1,1160.48,0.026301,-0.278431,0.110007,0.280676
0.144236,402913,0.118085,1.60544e-08,0.475,0.7203,0.1,1160.74,0.026854,-0.278508,0.108989,0.280613
0.144235,403328,0.118084,1.61053e-08,0.475,0.72128,0.1,1161,0.0274071,-0.278585,0.107971,0.28055
0.144234,403742,0.118083,1.61561e-08,0.475,0.72226,0.1,1161.26,0.0279601,-0.278662,0.106953,0.280486
0.144234,404157,0.118083,1.62069e-08,0.475,0.72324,0.1,1161.52,0.0285131,-0.278738,0.105935,0.280423
0.144233,404572,0.118082,1.62578e-08,0.475,0.72422,0.1,1161.78,0.0290662,-0.278815,0.104917,0.28036
0.144232,404987,0.118082,1.63086e-08,0.475,0.7252,0.1,1162.04,0.0296192,-0.278892,0.103899,0.280297
0.144232,405402,0.118081,1.63595e-08,0.475,0.72618,0.1,1162.3,0.0301722,-0.278969,0.10288,0.280233
0.144231,405817,0.118081,1.64103e-08,0.475,0.72716,0.1,1162.56,0.0307253,-0.279046,0.101862,0.28017
0.14423,406231,0.11808,1.64611e-08,0.475,0.72814,0.1,1162.82,0.0312783,-0.279123,0.100844,0.280107
0.144229,406646,0.118079,1.6512e-08,0.475,0.72912,0.1,1163.08,0.0318314,-0.279199,0.099826,0.280044
0.144229,407061,0.118079,1.65628e-08,0.475,0.7301,0.1,1163.34,0.0323844,-0.279276,0.0988079,0.27998
0.144228,407476,0.118078,1.66136e-08,0.475,0.73108,0.1,1163.59,0.0329374,-0.279353,0.0977897,0.279917
0.144227,407891,0.118078,1.66645e-08,0.475,0.73206,0.1,1163.85,0.0334905,-0.27943,0.0967716,0.279854
0.144227,408305,0.118077,1.67153e-08,0.475,0.73304,0.1,1164.11,0.0340435,-0.279507,0.0957535,0.27979
0.144226,408720,0.118077,1.67662e-08,0.475,0.73402,0.1,1164.37,0.0345965,-0.279583,0.0947353,0.279727
0.144225,409135,0.118076,1.6817e-08,0.475,0.735,0.1,1164.63,0.0351496,-0.27966,0.0937171,0.279664
0.144225,409550,0.118075,1.68678e-08,0.475,0.73598,0.1,1164.89,0.0357026,-0.279737,0.092699,0.279601
0.144224,409965,0.118075,1.69187e-08,0.475,0.73696,0.1,1165.15,0.0362556,-0.279814,0.0916809,0.279537
0.144223,410379,0.118074,1.69695e-08,0.475,0.73794,0.1,1165.41,0.0368087,-0.279891,0.0906627,0.279474
0.144223,410794,0.118074,1.70203e-08,0.475,0.73892,0.1,1165.67,0.0373617,-0.279968,0.0896446,0.279411
0.144222,411209,0.118073,1.70712e-08,0.475,0.7399,0.1,1165.93,0.0379147,-0.280044,0.0886264,0.279348
0.144221,411624,0.118073,1.7122e-08,0.475,0.74088,0.1,1166.19,0.0384678,-0.280121,0.0876083,0.279284
0.144221,412039,0.118072,1.71729e-08,0.475,0.74186,0.1,1166.45,0.0390208,-0.280198,0.0865902,0.279221
0.14422,412453,0.118071,1.72237e-08,0.475,0.74284,0.1,1166.71,0.0395738,-0.280275,0.085572,0.279158
0.144219,412868,0.118071,1.72745e-08,0.475,0.74382,0.1,1166.97,0.0401269,-0.280352,0.0845539,0.279094
0.144218,413283,0.11807,1.73254e-08,0.475,0.7448,0.1,1167.23,0.0406799,-0.280429,0.0835358,0.279031
0.144218,413698,0.11807,1.73762e-08,0.475,0.74578,0.1,1167.48,0.0412329,-0.280505,0.0825176,0.278968
0.144217,414113,0.118069,1.7427e-08,0.475,0.74676,0.1,1167.74,0.041786,-0.280582,0.0814994,0.278905
0.144214,414476,0.118067,1.74688e-08,0.475,0.74774,0.1,1167.97,0.0422028,-0.280853,0.0801249,0.278847
0.144212,414827,0.118065,1.7517e-08,0.475,0.74872,0.1,1168.2,0.0424891,-0.281129,0.0786074,0.278791
0.144209,415185,0.118063,1.75697e-08,0.475,0.7497,0.1,1168.43,0.0427596,-0.281363,0.0771212,0.278733
0.144207,415543,0.118061,1.76224e-08,0.475,0.75068,0.1,1168.66,0.0430301,-0.281596,0.0756351,0.278676
0.144205,415901,0.118059,1.76751e-08,0.475,0.75166,0.1,1168.89,0.0433005,-0.28183,0.074149,0.278618
0.144203,416260,0.118057,1.77278e-08,0.475,0.75264,0.1,1169.12,0.043571,-0.282063,0.0726628,0.278561
0.1442,416618,0.118055,1.77806e-08,0.475,0.75362,0.1,1169.35,0.0438415,-0.282297,0.0711767,0.278503
0.144198,416976,0.118054,1.78333e-08,0.475,0.7546,0.1,1169.58,0.0441119,-0.28253,0.0696906,0.278446
0.144196,417334,0.118052,1.7886e-08,0.475,0.75558,0.1,1169.81,0.0443824,-0.282764,0.0682045,0.278388
0.144193,417693,0.11805,1.79387e-08,0.475,0.75656,0.1,1170.04,0.0446528,-0.282997,0.0667183,0.278331
0.144191,418051,0.118048,1.79914e-08,0.475,0.75754,0.1,1170.27,0.0449233,-0.283231,0.0652322,0.278273
0.144189,418409,0.118046,1.80441e-08,0.475,0.75852,0.1,1170.5,0.0451938,-0.283464,0.0637461,0.278216
0.144187,418767,0.118044,1.80969e-08,0.475,0.7595,0.1,1170.73,0.0454642,-0.283698,0.0622599,0.278158
0.144184,419126,0.118042,1.81496e-08,0.475,0.76048,0.1,1170.96,0.0457347,-0.283931,0.0607738,0.278101
0.144182,419484,0.11804,1.82023e-08,0.475,0.76146,0.1,1171.19,0.0460052,-0.284165,0.0592877,0.278043
0.14418,419842,0.118038,1.8255e-08,0.475,0.76244,0.1,1171.42,0.0462756,-0.284398,0.0578015,0.277986
0.144177,420200,0.118037,1.83077e-08,0.475,0.76342,0.1,1171.65,0.0465461,-0.284632,0.0563155,0.277928
0.144175,420559,0.118035,1.83604e-08,0.475,0.7644,0.1,1171.88,0.0468166,-0.284865,0.0548293,0.277871
0.144173,420917,0.118033,1.84131e-08,0.475,0.76538,0.1,1172.11,0.047087,-0.285099,0.0533432,0.277813
0.144171,421275,0.118031,1.84659e-08,0.475,0.76636,0.1,1172.34,0.0473575,-0.285332,0.0518571,0.277756
0.144168,421633,0.118029,1.85186e-08,0.475,0.76734,0.1,1172.57,0.047628,-0.285566,0.0503709,0.277698
0.144166,421992,0.118027,1.85713e-08,0.475,0.76832,0.1,1172.8,0.0478984,-0.285799,0.0488848,0.277641
0.144164,422350,0.118025,1.8624e-08,0.475,0.7693,0.1,1173.03,0.0481689,-0.286033,0.0473987,0.277583
0.144161,422708,0.118023,1.86767e-08,0.475,0.77028,0.1,1173.26,0.0484394,-0.286266,0.0459125,0.277526
0.144159,423066,0.118022,1.87294e-08,0.475,0.77126,0.1,1173.49,0.0487098,-0.2865,0.0444264,0.277468
0.144157,423424,0.11802,1.87822e-08,0.475,0.77224,0.1,1173.72,0.0489803,-0.286733,0.0429403,0.277411
0.144154,423783,0.118018,1.88349e-08,0.475,0.77322,0.1,1173.95,0.0492508,-0.286967,0.0414542,0.277353
0.144152,424141,0.118016,1.88876e-08,0.475,0.7742,0.1,1174.18,0.0495212,-0.2872,0.039968,0.277296
0.14415,424499,0.118014,1.89403e-08,0.475,0.77518,0.1,1174.41,0.0497917,-0.287434,0.0384819,0.277238
0.144148,424857,0.118012,1.8993e-08,0.475,0.77616,0.1,1174.64,0.0500622,-0.287667,0.0369958,0.277181
0.144145,425216,0.11801,1.90457e-08,0.475,0.77714,0.1,1174.87,0.0503326,-0.287901,0.0355096,0.277123
0.144143,425574,0.118008,1.90984e-08,0.475,0.77812,0.1,1175.1,0.0506031,-0.288134,0.0340235,0.277066
0.144139,425899,0.118005,1.9152e-08,0.475,0.7791,0.1,1175.32,0.0507632,-0.288504,0.032002,0.277009
0.144134,426196,0.118001,1.92062e-08,0.475,0.78008,0.1,1175.53,0.0508292,-0.288991,0.0295231,0.276954
0.14413,426493,0.117997,1.92604e-08,0.475,0.78106,0.1,1175.74,0.0508951,-0.289478,0.0270444,0.276899
0.144125,426790,0.117993,1.93147e-08,0.475,0.78204,0.1,1175.94,0.0509611,-0.289965,0.0245655,0.276844
0.14412,427087,0.117989,1.93689e-08,0.475,0.78302,0.1,1176.15,0.051027,-0.290451,0.0220867,0.276788
0.144115,427384,0.117986,1.94231e-08,0.475,0.784,0.1,1176.36,0.0510929,-0.290938,0.019608,0.276733
0.14411,427682,0.117982,1.94773e-08,0.475,0.78498,0.1,1176.57,0.0511589,-0.291425,0.0171291,0.276678
0.144105,427979,0.117978,1.95316e-08,0.475,0.78596,0.1,1176.78,0.0512248,-0.291912,0.0146502,0.276623
0.1441,428276,0.117974,1.95858e-08,0.475,0.78694,0.1,1176.99,0.0512908,-0.292398,0.0121715,0.276567
0.144096,428573,0.11797,1.964e-08,0.475,0.78792,0.1,1177.2,0.0513567,-0.292885,0.00969265,0.276512
0.144091,428870,0.117966,1.96942e-08,0.475,0.7889,0.1,1177.41,0.0514226,-0.293372,0.00721379,0.276457
0.144086,429167,0.117962,1.97485e-08,0.475,0.78988,0.1,1177.62,0.0514886,-0.293859,0.00473508,0.276402
0.144081,429464,0.117958,1.98027e-08,0.475,0.79086,0.1,1177.83,0.0515545,-0.294345,0.00225621,0.276347
0.144076,429761,0.117954,1.98569e-08,0.475,0.79184,0.1,1178.04,0.0516205,-0.294832,-0.000222648,0.276291
0.144071,430058,0.11795,1.99111e-08,0.475,0.79282,0.1,1178.25,0.0516864,-0.295319,-0.00270136,0.276236
0.144066,430355,0.117946,1.99654e-08,0.475,0.7938,0.1,1178.46,0.0517523,-0.295806,-0.00518022,0.276181
0.144061,430652,0.117942,2.00196e-08,0.475,0.79478,0.1,1178.67,0.0518183,-0.296292,-0.00765909,0.276126
0.144057,430949,0.117938,2.00738e-08,0.475,0.79576,0.1,1178.88,0.0518842,-0.296779,-0.0101378,0.27607
0.144052,431246,0.117934,2.0128e-08,0.475,0.79674,0.1,1179.09,0.0519502,-0.297266,-0.0126167,0.276015
0.144047,431543,0.11793,2.01823e-08,0.475,0.79772,0.1,1179.3,0.0520161,-0.297753,-0.0150955,0.27596
0.144042,431840,0.117926,2.02365e-08,0.475,0.7987,0.1,1179.51,0.052082,-0.298239,-0.0175742,0.275905
0.144037,432137,0.117922,2.02907e-08,0.475,0.79968,0.1,1179.72,0.052148,-0.298726,-0.0200531,0.275849
0.144032,432434,0.117918,2.03449e-08,0.475,0.80066,0.1,1179.93,0.0522139,-0.299213,-0.022532,0.275794
0.144027,432731,0.117914,2.03992e-08,0.475,0.80164,0.1,1180.14,0.0522799,-0.2997,-0.0250107,0.275739
0.144023,433029,0.11791,2.04534e-08,0.475,0.80262,0.1,1180.35,0.0523458,-0.300186,-0.0274895,0.275684
0.144018,433326,0.117906,2.05076e-08,0.475,0.8036,0.1,1180.56,0.0524117,-0.300673,-0.0299684,0.275629
0.144013,433623,0.117902,2.05618e-08,0.475,0.80458,0.1,1180.77,0.0524777,-0.30116,-0.0324471,0.275573
0.144008,433920,0.117898,2.06161e-08,0.475,0.80556,0.1,1180.97,0.0525436,-0.301647,-0.034926,0.275518
0.144003,434217,0.117894,2.06703e-08,0.475,0.80654,0.1,1181.18,0.0526096,-0.302134,-0.0374048,0.275463
0.143998,434514,0.11789,2.07245e-08,0.475,0.80752,0.1,1181.39,0.0526755,-0.30262,-0.0398836,0.275408
0.143993,434811,0.117886,2.07787e-08,0.475,0.8085,0.1,1181.6,0.0527414,-0.303107,-0.0423624,0.275352
0.143988,435099,0.117882,2.08294e-08,0.475,0.80948,0.1,1181.8,0.0528375,-0.303567,-0.0448742,0.275299
0.14398,435346,0.117875,2.08911e-08,0.475,0.81046,0.1,1181.99,0.05294,-0.303983,-0.0482121,0.275245
0.14397,435588,0.117867,2.10108e-08,0.475,0.81144,0.1,1182.19,0.0529659,-0.304689,-0.0524161,0.275186
0.143961,435839,0.117859,2.11498e-08,0.475,0.81242,0.1,1182.41,0.0529819,-0.305538,-0.056621,0.275125
0.143951,436090,0.117851,2.12889e-08,0.475,0.8134,0.1,1182.62,0.0529978,-0.306386,-0.0608257,0.275063
0.143942,436341,0.117844,2.1428e-08,0.475,0.81438,0.1,1182.83,0.0530138,-0.307235,-0.0650307,0.275002
0.143932,436592,0.117836,2.15671e-08,0.475,0.81536,0.1,1183.05,0.0530298,-0.308084,-0.0692356,0.274941
0.143922,436843,0.117828,2.17062e-08,0.475,0.81634,0.1,1183.26,0.0530457,-0.308933,-0.0734406,0.274879
0.143913,437094,0.11782,2.18453e-08,0.475,0.81732,0.1,1183.47,0.0530617,-0.309782,-0.0776453,0.274818
0.143903,437344,0.117812,2.19844e-08,0.475,0.8183,0.1,1183.69,0.0530776,-0.310631,-0.0818502,0.274757
0.143894,437595,0.117805,2.21235e-08,0.475,0.81928,0.1,1183.9,0.0530936,-0.31148,-0.0860552,0.274696
0.143884,437846,0.117797,2.22626e-08,0.475,0.82026,0.1,1184.11,0.0531095,-0.312329,-0.0902599,0.274634
0.143875,438097,0.117789,2.24017e-08,0.475,0.82124,0.1,1184.33,0.0531255,-0.313177,-0.0944649,0.274573
0.143865,438348,0.117781,2.25408e-08,0.475,0.82222,0.1,1184.54,0.0531414,-0.314026,-0.0986698,0.274512
0.143856,438599,0.117774,2.26798e-08,0.475,0.8232,0.1,1184.75,0.0531574,-0.314875,-0.102875,0.27445
0.143846,438850,0.117766,2.28189e-08,0.475,0.82418,0.1,1184.97,0.0531733,-0.315724,-0.107079,0.274389
0.143837,439101,0.117758,2.2958e-08,0.475,0.82516,0.1,1185.18,0.0531893,-0.316573,-0.111284,0.274328
0.143827,439352,0.11775,2.30971e-08,0.475,0.82614,0.1,1185.39,0.0532052,-0.317422,-0.115489,0.274267
0.143818,439603,0.117742,2.32362e-08,0.475,0.82712,0.1,1185.61,0.0532212,-0.318271,-0.119694,0.274205
0.143808,439854,0.117735,2.33753e-08,0.475,0.8281,0.1,1185.82,0.0532371,-0.31912,-0.123899,0.274144
0.143799,440105,0.117727,2.35144e-08,0.475,0.82908,0.1,1186.03,0.0532531,-0.319968,-0.128104,0.274083
0.143789,440356,0.117719,2.36535e-08,0.475,0.83006,0.1,1186.24,0.053269,-0.320817,-0.132309,0.274021
0.14378,440607,0.117711,2.37926e-08,0.475,0.83104,0.1,1186.46,0.053285,-0.321666,-0.136514,0.27396
0.14377,440858,0.117703,2.39316e-08,0.475,0.83202,0.1,1186.67,0.0533009,-0.322515,-0.140718,0.273899
0.143761,441109,0.117696,2.40707e-08,0.475,0.833,0.1,1186.88,0.0533169,-0.323364,-0.144923,0.273837
0.143751,441360,0.117688,2.42098e-08,0.475,0.83398,0.1,1187.1,0.0533328,-0.324213,-0.149128,0.273776
0.143742,441611,0.11768,2.43489e-08,0.475,0.83496,0.1,1187.31,0.0533488,-0.325062,-0.153333,0.273715
0.143732,441862,0.117672,2.4488e-08,0.475,0.83594,0.1,1187.52,0.0533648,-0.325911,-0.157538,0.273654
0.143722,442113,0.117664,2.46271e-08,0.475,0.83692,0.1,1187.74,0.0533807,-0.32676,-0.161743,0.273592
0.143713,442364,0.117657,2.47662e-08,0.475,0.8379,0.1,1187.95,0.0533967,-0.327608,-0.165948,0.273531
0.143703,442615,0.117649,2.49053e-08,0.475,0.83888,0.1,1188.16,0.0534126,-0.328457,-0.170153,0.27347
0.143687,442823,0.117635,2.51347e-08,0.475,0.83986,0.1,1188.39,0.0534437,-0.329648,-0.176153,0.273398
0.143669,443026,0.117621,2.53732e-08,0.475,0.84084,0.1,1188.61,0.0534763,-0.330873,-0.182331,0.273325
0.143652,443230,0.117606,2.56116e-08,0.475,0.84182,0.1,1188.83,0.0535089,-0.332098,-0.18851,0.273252
0.143634,443433,0.117592,2.58501e-08,0.475,0.8428,0.1,1189.06,0.0535415,-0.333323,-0.194689,0.273179
0.143617,443637,0.117578,2.60885e-08,0.475,0.84378,0.1,1189.28,0.0535742,-0.334548,-0.200868,0.273106
0.143599,443840,0.117563,2.6327e-08,0.475,0.84476,0.1,1189.5,0.0536068,-0.335772,-0.207047,0.273034
0.143582,444044,0.117549,2.65654e-08,0.475,0.84574,0.1,1189.72,0.0536394,-0.336997,-0.213226,0.272961
0.143564,444247,0.117535,2.68038e-08,0.475,0.84672,0.1,1189.95,0.053672,-0.338222,-0.219404,0.272888
0.143547,444451,0.11752,2.70423e-08,0.475,0.8477,0.1,1190.17,0.0537046,-0.339447,-0.225583,0.272815
0.143529,444654,0.117506,2.72807e-08,0.475,0.84868,0.1,1190.39,0.0537372,-0.340672,-0.231762,0.272742
0.143511,444858,0.117492,2.75192e-08,0.475,0.84966,0.1,1190.62,0.0537698,-0.341897,-0.237941,0.272669
0.143494,445061,0.117477,2.77576e-08,0.475,0.85064,0.1,1190.84,0.0538024,-0.343122,-0.24412,0.272596
0.143476,445265,0.117463,2.79961e-08,0.475,0.85162,0.1,1191.06,0.053835,-0.344347,-0.250298,0.272523
0.143459,445468,0.117449,2.82345e-08,0.475,0.8526,0.1,1191.29,0.0538677,-0.345571,-0.256477,0.272451
0.143441,445672,0.117434,2.8473e-08,0.475,0.85358,0.1,1191.51,0.0539003,-0.346796,-0.262656,0.272378
0.143424,445875,0.11742,2.87114e-08,0.475,0.85456,0.1,1191.73,0.0539329,-0.348021,-0.268835,0.272305
0.143406,446079,0.117406,2.89499e-08,0.475,0.85554,0.1,1191.95,0.0539655,-0.349246,-0.275013,0.272232
0.143389,446282,0.117391,2.91883e-08,0.475,0.85652,0.1,1192.18,0.0539981,-0.350471,-0.281192,0.272159
0.143371,446486,0.117377,2.94268e-08,0.475,0.8575,0.1,1192.4,0.0540307,-0.351696,-0.287371,0.272086
0.143354,446689,0.117363,2.96652e-08,0.475,0.85848,0.1,1192.62,0.0540633,-0.352921,-0.29355,0.272013
0.143336,446893,0.117348,2.99036e-08,0.475,0.85946,0.1,1192.85,0.0540959,-0.354145,-0.299729,0.271941
0.143319,447096,0.117334,3.01421e-08,0.475,0.86044,0.1,1193.07,0.0541285,-0.35537,-0.305908,0.271868
0.143301,447300,0.11732,3.03805e-08,0.475,0.86142,0.1,1193.29,0.0541612,-0.356595,-0.312086,0.271795
0.143284,447503,0.117305,3.0619e-08,0.475,0.8624,0.1,1193.52,0.0541938,-0.35782,-0.318265,0.271722
0.143266,447707,0.117291,3.08574e-08,0.475,0.86338,0.1,1193.74,0.0542264,-0.359045,-0.324444,0.271649
0.143249,447910,0.117277,3.10959e-08,0.475,0.86436,0.1,1193.96,0.054259,-0.36027,-0.330623,0.271576
0.143231,448088,0.117262,3.12222e-08,0.475,0.86534,0.1,1194.15,0.0541915,-0.360889,-0.336643,0.271511
0.143203,448238,0.117239,3.12935e-08,0.475,0.86632,0.1,1194.38,0.0539968,-0.362269,-0.344001,0.271425
0.143175,448388,0.117216,3.13648e-08,0.475,0.8673,0.1,1194.6,0.0538022,-0.363649,-0.351358,0.27134
0.143146,448539,0.117193,3.1436e-08,0.475,0.86828,0.1,1194.82,0.0536075,-0.36503,-0.358716,0.271255
0.143118,448689,0.11717,3.15073e-08,0.475,0.86926,0.1,1195.04,0.0534129,-0.36641,-0.366074,0.27117
0.14309,448839,0.117146,3.15786e-08,0.475,0.87024,0.1,1195.26,0.0532183,-0.36779,-0.373431,0.271085
0.143061,448990,0.117123,3.16498e-08,0.475,0.87122,0.1,1195.48,0.0530236,-0.36917,-0.380789,0.271
0.143033,449140,0.1171,3.17211e-08,0.475,0.8722,0.1,1195.7,0.052829,-0.370551,-0.388147,0.270915
0.143005,449290,0.117077,3.17924e-08,0.475,0.87318,0.1,1195.93,0.0526343,-0.371931,-0.395504,0.270829
0.142976,449440,0.117054,3.18636e-08,0.475,0.87416,0.1,1196.15,0.0524397,-0.373311,-0.402862,0.270744
0.142948,449591,0.11703,3.19349e-08,0.475,0.87514,0.1,1196.37,0.052245,-0.374691,-0.41022,0.270659
0.142919,449741,0.117007,3.20062e-08,0.475,0.87612,0.1,1196.59,0.0520504,-0.376072,-0.417578,0.270574
0.142891,449891,0.116984,3.20774e-08,0.475,0.8771,0.1,1196.81,0.0518558,-0.377452,-0.424935,0.270489
0.142863,450042,0.116961,3.21487e-08,0.475,0.87808,0.1,1197.03,0.0516611,-0.378832,-0.432293,0.270404
0.142834,450192,0.116937,3.222e-08,0.475,0.87906,0.1,1197.26,0.0514665,-0.380212,-0.439651,0.270319
0.142806,450342,0.116914,3.22912e-08,0.475,0.88004,0.1,1197.48,0.0512718,-0.381593,-0.447009,0.270234
0.142778,450493,0.116891,3.23625e-08,0.475,0.88102,0.1,1197.7,0.0510772,-0.382973,-0.454366,0.270148
0.142749,450643,0.116868,3.24338e-08,0.475,0.882,0.1,1197.92,0.0508826,-0.384353,-0.461724,0.270063
0.142721,450793,0.116845,3.2505e-08,0.475,0.88298,0.1,1198.14,0.0506879,-0.385733,-0.469082,0.269978
0.142693,450943,0.116821,3.25763e-08,0.475,0.88396,0.1,1198.36,0.0504933,-0.387114,-0.47644,0.269893
0.142664,451094,0.116798,3.26476e-08,0.475,0.88494,0.1,1198.58,0.0502986,-0.388494,-0.483797,0.269808
0.142636,451244,0.116775,3.27188e-08,0.475,0.88592,0.1,1198.81,0.050104,-0.389874,-0.491155,0.269723
0.142608,451394,0.116752,3.27901e-08,0.475,0.8869,0.1,1199.03,0.0499093,-0.391254,-0.498513,0.269638
0.142579,451545,0.116729,3.28614e-08,0.475,0.88788,0.1,1199.25,0.0497147,-0.392635,-0.505871,0.269552
0.142552,451685,0.116706,3.2906e-08,0.475,0.88886,0.1,1199.45,0.0494355,-0.393657,-0.512951,0.269472
0.14252,451782,0.11668,3.26786e-08,0.475,0.88984,0.1,1199.62,0.0486402,-0.394019,-0.518977,0.269395
0.142483,451869,0.11665,3.23205e-08,0.475,0.89082,0.1,1199.8,0.0476551,-0.394564,-0.524795,0.26931
0.142446,451956,0.11662,3.19625e-08,0.475,0.8918,0.1,1199.98,0.0466701,-0.395109,-0.530611,0.269225
0.142409,452043,0.116589,3.16045e-08,0.475,0.89278,0.1,1200.16,0.045685,-0.395654,-0.536429,0.26914
0.142372,452130,0.116559,3.12464e-08,0.475,0.89376,0.1,1200.34,0.0446999,-0.396199,-0.542246,0.269054
